,year,month,day,day_of_week,day_of_year,quarter,hour,minute,second,temp,cond,do,turb,chl-a
5834,2019,3,22,4,81,1,4,4,44,30.58305,99.94907,3.697375,96.52975,278.7495
5835,2019,3,7,3,66,1,6,8,5,30.81202,101.619,8.76706,13.52645,52.92173
5836,2019,9,28,5,271,3,21,47,0,29.84506,112.0514,6.641149,223.0079,697.9208
5837,2019,9,28,5,271,3,19,2,0,29.6914,114.3383,6.214455,218.6806,872.4449
5838,2019,4,4,3,94,2,4,20,17,28.60067,73.3934,1.891017,53.37134,58.16539
5839,2019,3,27,2,86,1,16,53,9,30.52862,94.18082,8.488849,31.07068,393.8913
5840,2019,3,23,5,82,1,15,24,44,30.85075,98.98931,8.048152,69.02771,376.1876
5841,2019,3,23,5,82,1,3,14,44,30.85943,99.88155,4.875513,62.05342,318.4694
5842,2019,3,30,5,89,1,8,33,9,30.02569,98.21151,0.4654140000000001,111.0867,250.1988
5843,2019,9,20,4,263,3,1,57,57,29.7117,106.3921,6.365682,102.5572,634.2523
5844,2019,3,21,3,80,1,0,24,44,31.42319,98.31776,8.683022,110.7059,300.5381
5845,2019,3,12,1,71,1,9,8,5,28.78922,85.33989,3.102235,26.18257,57.80861
5846,2019,9,21,5,264,3,7,12,57,29.534540000000003,108.6183,5.816375,138.0196,710.0316
5847,2019,9,24,1,267,3,20,27,57,29.77465,111.7526,4.9972660000000015,86.60008,478.0685
5848,2019,3,1,4,60,1,16,7,53,30.12523,96.32909,5.964107,40.07108,44.18079
5849,2019,9,19,3,262,3,14,57,57,29.51673,105.5229,7.253314,67.0357,818.6167
5850,2019,9,30,0,273,3,14,32,0,29.17837,111.5444,5.499365,159.9819,600.781
5851,2019,3,18,0,77,1,14,53,33,30.69371,94.83663,9.481868,240.922,280.8293
5852,2019,9,14,5,257,3,21,45,1,30.28148,106.747,8.121421,39.47197,224.4503
5853,2019,10,9,2,282,4,9,0,26,28.61342,114.8307,4.13598,258.1431,767.3123
5854,2019,2,24,6,55,1,12,10,0,30.12821,98.07462,7.414764,45.72771,57.97458
5855,2019,2,21,3,52,1,16,10,0,29.72845,93.92555,9.192806,80.63578000000003,68.93459
5856,2019,2,26,1,57,1,22,30,0,30.30988,100.5445,5.926832,87.85058000000002,59.73611
5857,2019,2,28,3,59,1,6,37,53,30.47088,102.7313,7.298678999999999,59.08763,51.72654
5858,2019,3,13,2,72,1,1,8,5,29.44083,88.30145,2.3871290000000003,28.58286,71.4301
5859,2019,3,23,5,82,1,22,44,44,31.00726,100.1335,4.607861,40.67189000000001,336.0341
5860,2019,3,12,1,71,1,17,28,5,29.26556,87.38226999999998,2.8118220000000003,25.18141,81.73135
5861,2019,3,4,0,63,1,18,57,54,30.36946,98.76734,7.067239,62.72932,67.34898000000001
5862,2019,2,25,0,56,1,21,50,0,30.2861,99.35384,7.488666,80.73193,59.53482
5863,2019,9,28,5,271,3,1,17,0,29.77396,112.3368,9.837223,228.9511,641.8009999999998
5864,2019,9,28,5,271,3,2,47,0,29.61017,112.7576,6.757771000000001,93.45054,639.4719
5865,2019,3,15,4,74,1,17,23,32,30.37803,92.052,9.197111,58.31919,221.4255
5866,2019,9,28,5,271,3,8,17,0,29.20979,114.1964,2.700648,129.0361,474.236
5867,2019,4,3,2,93,2,19,50,17,28.90966,73.38228000000002,3.720276,53.79941,65.20425999999999
5868,2019,3,14,3,73,1,20,43,32,30.09627,92.31275,5.132626,39.12018,169.7164
5869,2019,3,22,4,81,1,22,54,44,30.62688,99.58344,4.021756,71.63462,335.4573
5870,2019,3,31,6,90,1,14,33,9,29.91886,94.32629,2.857108,194.8046,194.4152
5871,2019,10,3,3,276,4,17,58,9,29.02438,114.3746,6.252575,106.8673,993.9886
5872,2019,3,5,1,64,1,16,27,54,30.52913,99.34789,8.260853,70.10676,83.92900999999998
5873,2019,3,8,4,67,1,11,58,5,30.27431,105.2876,4.084679,25.0673,49.42519
5874,2019,3,2,5,61,1,4,37,53,29.75225,96.73283,4.075292,39.51613,42.34177
5875,2019,3,20,2,79,1,0,23,33,31.16993,97.33479,7.1907190000000005,192.1548,277.8835
5876,2019,3,16,5,75,1,12,53,33,30.32578,92.25149,8.752573,112.7641,214.6282
5877,2019,3,26,1,85,1,1,24,44,30.03843,93.86932,3.5602910000000003,67.83299,300.1690000000001
5878,2019,3,29,4,88,1,13,13,9,30.16852,96.56001,4.248971,39.78331,317.6283
5879,2019,9,26,3,269,3,23,17,0,29.67714,113.2418,4.313024,102.8878,502.2722
5880,2019,4,1,0,91,2,21,13,9,30.79612,97.21864,2.216581,85.21986,156.6459
5881,2019,3,3,6,62,1,4,37,53,30.1747,98.09008,5.601594,40.10214000000001,43.19175
5882,2019,3,23,5,82,1,14,14,44,30.73892,99.14104,6.7338809999999985,78.99235,336.083
5883,2019,10,6,6,279,4,10,13,10,28.95616,114.1253,7.476062,123.4001,784.0754
5884,2019,4,4,3,94,2,15,20,17,28.77818,75.30946,2.4136990000000003,59.56,51.05319
5885,2019,2,23,5,54,1,2,20,0,30.24623,96.8063,7.769708,39.57648,54.04241999999999
5886,2019,3,8,4,67,1,4,8,5,30.3803,104.3195,4.5379190000000005,18.80295,61.4364
5887,2019,3,11,0,70,1,19,48,5,28.809590000000004,85.45804,1.627244,27.67488,61.57813
5888,2019,4,2,1,92,2,5,53,9,30.46281,98.07889,3.537843,53.84545,105.5
5889,2019,3,25,0,84,1,18,24,44,29.96557,93.59121,3.384578,97.01912,306.2515
5890,2019,9,17,1,260,3,4,15,1,29.66407,105.4092,8.517000999999999,92.14829,473.4168
5891,2019,9,25,2,268,3,9,32,0,29.44141,112.9598,3.868857,106.3966,613.9357
5892,2019,3,28,3,87,1,1,3,9,30.54033,95.30861,8.017727,27.71766,334.4478
5893,2019,9,16,0,259,3,7,15,1,29.92404,105.3779,8.524649,71.91859000000002,335.5049
5894,2019,3,8,4,67,1,23,8,5,30.90256,105.0093,5.516203,22.14271,65.69506
5895,2019,3,15,4,74,1,3,3,32,30.29815,92.33006,5.95017,36.78553,174.5706
5896,2019,3,30,5,89,1,17,13,9,30.466390000000004,97.11501,5.315256,129.9474,275.0662
5897,2019,9,14,5,257,3,18,30,1,30.35728,106.0095,10.3001,76.73331,244.3761
5898,2019,3,16,5,75,1,20,23,33,30.584090000000003,94.22344,7.387567,192.0273,276.0364
5899,2019,9,25,2,268,3,3,42,57,29.84001,112.2659,5.885674,113.0211,536.8688
5900,2019,9,19,3,262,3,10,12,57,29.3697,105.2021,5.80135,158.2708,740.1407
5901,2019,2,24,6,55,1,11,0,0,30.06941,98.05935,6.907674,47.28927,56.66935
5902,2019,3,23,5,82,1,21,4,44,30.92657,99.8593,6.846430000000002,41.05682,346.7875
5903,2019,3,28,3,87,1,19,33,9,30.38215,96.62449,5.712013,32.81232,381.3891
5904,2019,9,22,6,265,3,3,42,57,29.73524,108.1956,7.250437,183.3688,740.9058
5905,2019,9,14,5,257,3,6,45,1,30.17658,108.6491,6.5260620000000005,61.17623,71.54734
5906,2019,10,1,1,274,4,18,32,0,29.06572,111.8526,5.526726999999998,132.5657,674.5476
5907,2019,2,25,0,56,1,4,0,0,30.50647,99.25386,8.63344,37.65286,57.48145
5908,2019,10,6,6,279,4,1,28,10,29.27186,117.4863,8.818447,184.8811,971.8329
5909,2019,4,2,1,92,2,11,13,9,30.28906,98.45782,2.438253,66.41281,89.05836
5910,2019,3,21,3,80,1,18,54,44,31.14016,99.0671,7.082447,90.63276,323.1169
5911,2019,2,22,4,53,1,6,50,0,30.00346,95.66053,10.79087,46.45193,50.16109
5912,2019,3,12,1,71,1,9,48,5,28.80341,85.30349,3.030968,28.41553,58.50483000000001
5913,2019,3,14,3,73,1,14,43,32,30.00719,92.20314,5.973166,34.25262,139.7861
5914,2019,3,19,1,78,1,12,43,33,30.73778,95.15682,8.021746,227.8113,248.3952
5915,2019,3,18,0,77,1,4,53,33,30.8646,94.23851,10.27346,248.672,271.4988
5916,2019,3,20,2,79,1,14,34,44,31.15564,96.98521,8.752616999999999,94.56006,301.2843
5917,2019,3,30,5,89,1,19,43,9,30.31061,97.97457,2.27742,81.76736,271.237
5918,2019,3,30,5,89,1,11,43,9,30.11261,97.24456,3.548835,74.25832,263.1712
5919,2019,2,27,2,58,1,4,30,0,30.422790000000006,101.3181,6.679301,65.70281,43.03082
5920,2019,10,1,1,274,4,13,32,0,29.09248,111.3735,6.944292,125.9881,577.8144
5921,2019,3,31,6,90,1,11,53,9,29.77474,94.42745,1.456915,114.2233,186.479
5922,2019,3,9,5,68,1,8,58,5,30.22456,105.0826,3.1113150000000003,12.0897,64.2658
5923,2019,9,17,1,260,3,15,15,1,29.5425,104.7392,8.915913,91.30295,956.4575
5924,2019,9,25,2,268,3,0,42,57,29.95867,112.4126,4.4070800000000006,105.3984,571.0134
5925,2019,3,28,3,87,1,9,33,9,30.15831,94.09083,5.804355,33.95756,330.446
5926,2019,10,1,1,274,4,8,32,0,28.90912,111.1271,4.573243,137.1441,576.6875
5927,2019,3,7,3,66,1,7,58,5,30.71862,101.7392,7.946202,13.5889,58.0449
5928,2019,2,27,2,58,1,3,40,0,30.35836,101.0358,5.15029,71.30598,55.84695
5929,2019,3,25,0,84,1,18,44,44,30.05706,93.57258,4.300993,78.34964000000002,308.8255
5930,2019,3,4,0,63,1,13,17,54,30.17963,98.54827,5.7587660000000005,55.45127,50.6044
5931,2019,3,20,2,79,1,13,44,44,31.14785,96.26534,9.461802,85.94405,266.2351
5932,2019,9,24,1,267,3,21,57,57,29.66581,111.8337,4.06245,85.72984,395.3022
5933,2019,2,27,2,58,1,10,47,53,30.15903,103.0102,5.08461,32.58153,48.87162
5934,2019,3,18,0,77,1,11,3,33,30.528540000000003,94.7945,6.050072,268.3507,250.4658
5935,2019,3,16,5,75,1,16,53,33,30.51533,92.72252,9.807047,136.6669,276.5049
5936,2019,3,23,5,82,1,5,44,44,30.83975,99.83636,6.4469910000000015,75.71993,321.0513
5937,2019,3,26,1,85,1,10,54,44,29.80797,94.2938,2.336487,60.52499,281.9078
5938,2019,2,21,3,52,1,14,40,0,29.722040000000003,93.80534,9.250629,48.24871,61.07242
5939,2019,3,23,5,82,1,1,34,44,30.91316,99.6727,5.844124,70.54523,338.047
5940,2019,3,7,3,66,1,23,58,5,30.64048,103.0651,7.019989,29.09576,60.66641
5941,2019,3,28,3,87,1,18,53,9,30.43108,96.16866,6.294264,28.73966,377.5177
5942,2019,2,27,2,58,1,1,10,0,30.35197,101.206,6.028418,97.30877,60.84266
5943,2019,2,24,6,55,1,13,30,0,30.16693,97.9752,7.024379,47.88131,57.73354000000001
5944,2019,4,4,3,94,2,3,40,17,28.63486,73.34722,1.918287,70.15286,58.20155
5945,2019,2,22,4,53,1,23,40,0,30.16995,96.41328,8.541777,43.30206,57.12333
5946,2019,9,29,6,272,3,4,2,0,29.62579,110.4703,7.608492,212.0314,692.3393
5947,2019,9,26,3,269,3,8,47,0,29.13715,113.0526,2.550595,93.45477,397.9471
5948,2019,9,25,2,268,3,15,17,0,29.55368,113.0566,3.837502,117.3587,472.2863
5949,2019,9,30,0,273,3,4,47,0,29.25136,112.7085,3.835737,204.414,564.2719
5950,2019,4,3,2,93,2,7,43,9,29.17433,81.05003,1.076273,200.7099,67.8326
5951,2019,9,26,3,269,3,22,17,0,29.8653,113.8076,6.5438589999999985,102.9187,498.5952
5952,2019,3,4,0,63,1,16,57,54,30.275440000000003,98.23415,6.3418839999999985,59.6698,65.09028
5953,2019,9,28,5,271,3,0,17,0,29.71537,113.4959,5.952148,110.14,590.7609
5954,2019,4,5,4,95,2,5,50,17,29.07347,76.89746,3.743958,69.29182,51.74252
5955,2019,10,4,4,277,4,9,13,9,28.72001,114.4777,4.0465550000000015,114.4064,676.1705
5956,2019,9,23,0,266,3,19,57,57,29.588890000000006,110.9177,4.2248790000000005,94.44222,598.7357
5957,2019,10,1,1,274,4,18,17,0,29.33528,112.0996,7.157574,121.0866,771.1663
5958,2019,3,8,4,67,1,18,58,5,30.57451,103.1684,5.661203,22.35471,62.13379000000001
5959,2019,3,21,3,80,1,16,14,44,31.029,98.78942,6.1473,103.9604,325.3211
5960,2019,9,21,5,264,3,3,42,57,29.91265,108.2416,8.050742,149.9418,909.2055
5961,2019,10,6,6,279,4,9,58,10,28.96146,114.1971,7.712708,198.8011,850.3939999999999
5962,2019,10,3,3,276,4,0,58,9,29.11703,113.8204,6.677101,140.0569,795.41
5963,2019,3,9,5,68,1,7,48,5,30.28356,104.7603,3.057941,20.78732,63.15667
5964,2019,3,19,1,78,1,4,53,33,31.01303,95.49103,10.0775,260.0532,245.5429
5965,2019,9,19,3,262,3,0,42,57,29.68296,106.9866,9.333312,129.8715,1007.625
5966,2019,10,2,2,275,4,6,2,0,28.90079,111.9984,5.042093,126.3626,610.2146
5967,2019,9,19,3,262,3,11,12,57,29.3577,105.358,6.089501,110.1077,779.7294
5968,2019,9,25,2,268,3,23,47,0,29.50117,112.6869,5.615655,115.2121,456.3801
5969,2019,3,15,4,74,1,18,3,32,30.22107,92.15472,6.959138,58.79649000000001,218.8973
5970,2019,9,21,5,264,3,4,27,57,29.81671,108.1846,7.710991,147.8203,993.9174
5971,2019,9,15,6,258,3,5,30,1,30.03423,107.3146,6.759794,40.16558,219.1007
5972,2019,3,7,3,66,1,22,58,5,30.7124,102.8807,7.479829,33.03262,61.40993
5973,2019,3,6,2,65,1,12,58,5,30.45219,100.4649,7.359844,18.94503,52.72187
5974,2019,3,3,6,62,1,8,37,53,29.94465,96.97847,6.641514999999999,34.82646,52.8299
5975,2019,2,27,2,58,1,10,57,53,30.17807,102.3848,5.038033,64.12387,48.56553
5976,2019,4,5,4,95,2,5,0,17,29.114590000000003,77.08021,3.748844,73.0442,48.67132
5977,2019,3,28,3,87,1,14,33,9,30.35942,95.42478,7.09117,60.96479,395.7365
5978,2019,3,13,2,72,1,16,53,32,29.79166,88.94969,4.320374,27.59885,105.2486
5979,2019,3,10,6,69,1,2,8,5,30.401670000000006,103.0336,3.966753,21.55614,65.65779
5980,2019,2,21,3,52,1,19,20,0,29.80175,93.94695,9.13237,57.86889,74.12337
5981,2019,3,8,4,67,1,2,18,5,30.48375,103.4161,5.6528220000000005,46.94204000000001,59.37582
5982,2019,3,7,3,66,1,22,28,5,30.756,102.5988,7.8408570000000015,12.86692,61.55811
5983,2019,3,29,4,88,1,0,33,9,30.62188,94.79203,7.941238,41.8824,320.2603
5984,2019,3,21,3,80,1,16,24,44,30.98773,99.03613,5.124442,130.4061,325.3298
5985,2019,3,21,3,80,1,12,54,44,30.945970000000006,98.22799,6.0701230000000015,94.01727,301.1909
5986,2019,3,28,3,87,1,12,53,9,30.24772,95.19118,5.702536,31.03805,346.7077
5987,2019,4,2,1,92,2,22,13,9,29.527040000000003,80.30264,3.806882,113.4183,80.65288000000002
5988,2019,3,18,0,77,1,23,53,33,31.0657,96.04385,9.537009,257.9069,282.1849
5989,2019,3,12,1,71,1,7,28,5,28.87892,84.65545999999998,3.503921,36.64836,60.84715
5990,2019,3,23,5,82,1,2,44,44,30.88862,100.0456,5.24629,60.72142,315.3658
5991,2019,3,18,0,77,1,15,3,33,30.78941,94.21008,11.85147,235.7883,279.4393
5992,2019,9,20,4,263,3,22,57,57,29.8397,107.5784,6.536366,83.56489,550.9492
5993,2019,2,24,6,55,1,14,10,0,30.20103,97.81029,7.756005,36.44014,61.2954
5994,2019,3,11,0,70,1,7,58,5,28.60973,84.19975,2.964249,35.22371,51.2474
5995,2019,9,30,0,273,3,6,47,0,29.16054,111.019,4.117598,141.1874,598.3992
5996,2019,2,20,2,51,1,17,40,0,29.76735,94.3632,9.718478,62.28009,67.50049
5997,2019,9,13,4,256,3,12,30,0,30.702820000000006,107.4407,8.713981,51.21703,50.34732
5998,2019,3,3,6,62,1,3,27,53,29.90457,98.81841,3.612433,42.20221,45.70085
5999,2019,9,23,0,266,3,18,57,57,29.89065,111.4775,5.292527,117.2849,743.184
6000,2019,9,14,5,257,3,20,0,1,30.21752,107.0649,8.167896,68.47205,200.232
6001,2019,3,26,1,85,1,12,44,44,29.90418,93.25713,4.972271,83.00067,305.5789
6002,2019,10,2,2,275,4,19,58,9,29.02412,113.7059,5.709428,137.69299999999998,975.1628
6003,2019,3,4,0,63,1,10,57,53,30.06363,99.85396,4.386583,40.55909000000001,44.85714
6004,2019,9,14,5,257,3,13,45,1,30.132,107.2283,7.131591,42.69587,176.7819
6005,2019,9,21,5,264,3,11,27,57,29.52998,107.5565,5.575762,108.0493,622.9183
6006,2019,10,3,3,276,4,23,58,9,29.21817,115.0581,6.332036,138.437,741.692
6007,2019,9,16,0,259,3,0,30,1,30.14641,105.8006,7.93083,93.33326,302.8189
6008,2019,3,18,0,77,1,23,33,33,30.79796,96.59016,6.971,249.7814,301.0412
6009,2019,10,6,6,279,4,15,28,10,29.07572,114.7018,6.33345,163.4578,975.8036
6010,2019,4,1,0,91,2,4,13,9,30.32777,95.19804,4.462263,65.58009,148.5456
6011,2019,3,23,5,82,1,8,34,44,30.69057,98.85474,5.590518,62.05333,335.1596
6012,2019,3,10,6,69,1,1,18,5,30.45095,103.0652,4.205326,15.30754,66.21726
6013,2019,10,5,5,278,4,19,58,9,29.13857,115.0664,5.464,161.3777,952.0977
6014,2019,3,16,5,75,1,6,13,32,30.48641,91.89825,10.64207,80.57632,209.113
6015,2019,3,30,5,89,1,14,3,9,30.16632,97.51181,2.775335,99.11871,267.8849
6016,2019,9,26,3,269,3,12,17,0,29.23249,112.8433,3.629202,107.9743,447.0905
6017,2019,3,5,1,64,1,8,37,54,30.28172,99.15575,6.588374000000001,69.18283000000001,55.81689
6018,2019,3,16,5,75,1,6,33,32,30.43985,91.74593,9.739035,87.59928000000002,198.5885
6019,2019,10,1,1,274,4,18,47,0,29.17276,112.0952,5.768306,125.8521,693.698
6020,2019,2,21,3,52,1,3,0,0,30.02798,94.76012,10.1611,53.01627,55.49551
6021,2019,2,28,3,59,1,9,37,53,30.32706,102.034,7.322139999999999,31.28589,59.65561999999999
6022,2019,3,31,6,90,1,6,43,9,29.83915,94.72289,1.016162,107.8875,183.0291
6023,2019,10,4,4,277,4,0,13,9,29.12095,114.7498,6.540726,106.1492,719.9399
6024,2019,2,22,4,53,1,10,30,0,29.80198,94.54868,6.945618,45.52378,55.97684
6025,2019,3,19,1,78,1,19,33,33,30.93089,95.72131,8.94885,208.1575,305.8852
6026,2019,3,25,0,84,1,21,34,44,29.98175,94.67535,3.633562,82.85813,298.0023
6027,2019,3,4,0,63,1,3,27,53,30.49969,97.47305,7.95872,63.8928,50.98577
6028,2019,3,4,0,63,1,10,47,53,30.05701,99.91881,4.382054,33.667,46.80185
6029,2019,3,2,5,61,1,12,47,53,29.63835,97.20223,3.971704,27.19183,45.09512
6030,2019,3,9,5,68,1,13,48,5,30.442590000000006,105.3505,4.748916,15.47543,67.59431
6031,2019,3,6,2,65,1,22,58,5,30.81922,102.1835,7.729050999999999,18.686,65.17066
6032,2019,3,20,2,79,1,6,13,33,31.10008,96.75246,8.205644,100.016,248.8191
6033,2019,9,13,4,256,3,5,15,0,30.87478,108.4903,10.49859,59.90269,52.73758
6034,2019,3,14,3,73,1,13,53,32,29.95229,92.1591,4.596947,28.75748,125.6896
6035,2019,4,1,0,91,2,11,13,9,30.10051,96.01662,3.219203,52.23708,132.4174
6036,2019,9,27,4,270,3,8,47,0,29.326590000000003,112.5289,4.655889,96.96667,437.3312
6037,2019,9,18,2,261,3,1,45,1,29.65093,104.5403,7.954599000000001,95.34639,1124.993
6038,2019,3,21,3,80,1,23,34,44,30.81118,97.62798,7.499464,102.6461,315.197
6039,2019,2,23,5,54,1,13,30,0,30.081570000000006,96.5416,8.262247,33.21098,55.99356
6040,2019,2,23,5,54,1,1,40,0,30.05208,96.53543,6.8224990000000005,55.22594,54.26305
6041,2019,9,19,3,262,3,6,12,57,29.41538,107.2522,5.774375,76.61684,781.0583
6042,2019,2,23,5,54,1,22,10,0,30.18192,97.31404,7.377160000000001,47.13559,56.47264000000001
6043,2019,3,5,1,64,1,0,7,54,30.37201,100.4202,4.4436230000000005,53.59401,51.39923
6044,2019,3,1,4,60,1,2,7,53,30.4799,102.6329,8.668964,36.67982,50.50529
6045,2019,9,22,6,265,3,2,57,57,29.79697,108.3436,7.717915,153.14700000000005,773.5789
6046,2019,3,11,0,70,1,1,18,5,28.84898,84.21928,4.715853,60.40948,50.74088
6047,2019,3,5,1,64,1,8,27,54,30.27884,99.07653,6.60343,57.41853,58.56405
6048,2019,3,14,3,73,1,17,33,32,30.11043,91.76798,6.285817,37.25221,158.5512
6049,2019,3,29,4,88,1,15,23,9,30.37234,96.34842,5.979375,45.2751,357.0115
6050,2019,10,1,1,274,4,5,2,0,29.01726,111.4503,5.3869690000000015,110.5594,690.9614
6051,2019,3,12,1,71,1,8,18,5,28.82133,85.04299,3.175973,28.25326,63.7248
6052,2019,3,10,6,69,1,13,18,5,30.32214,104.2911,4.148609,24.74006,58.28411
6053,2019,3,6,2,65,1,2,7,54,30.86781,100.5525,8.829931,40.83107,66.13614
6054,2019,3,12,1,71,1,23,58,5,29.43736,87.49454,2.874818,25.23406,75.88766
6055,2019,3,20,2,79,1,16,4,44,31.12456,97.49519,7.9122460000000014,108.229,319.1117
6056,2019,2,20,2,51,1,21,10,0,29.77482,94.2371,8.80795,70.61261,65.87463000000001
6057,2019,3,21,3,80,1,9,4,44,30.90282,97.4704,6.072515,109.6542,282.7285
6058,2019,3,25,0,84,1,3,54,44,29.95173,92.4505,3.576463,76.36449,277.3299
6059,2019,3,24,6,83,1,21,24,44,30.245490000000004,91.9306,5.731852,98.99276,280.8514
6060,2019,3,30,5,89,1,10,23,9,30.01877,97.92029,0.6444935,62.56558,249.0224
6061,2019,3,29,4,88,1,15,3,9,30.18333,96.43719,4.20331,47.34036,297.7554
6062,2019,2,23,5,54,1,4,30,0,30.171540000000004,97.08276,7.705862,52.24096,53.46581
6063,2019,3,3,6,62,1,6,37,53,30.115820000000006,97.42724,6.203537,38.45431,44.9118
6064,2019,3,3,6,62,1,9,47,53,29.99251,102.5469,6.911046000000002,28.43426,52.33864000000001
6065,2019,3,15,4,74,1,11,23,32,30.1447,92.53941,7.262401,43.02328,149.7768
6066,2019,3,15,4,74,1,6,53,32,30.2416,91.64363,7.280277000000001,40.77897,167.6505
6067,2019,2,25,0,56,1,6,30,0,30.26877,98.53784,8.501874,39.7522,51.96954
6068,2019,9,19,3,262,3,8,42,57,29.34716,105.7237,5.784128,72.60571999999998,803.048
6069,2019,3,25,0,84,1,12,14,44,29.786620000000006,93.21687,3.160707,73.90536999999998,290.6068
6070,2019,3,18,0,77,1,21,13,33,30.96415,95.0096,9.484371,260.476,308.4653
6071,2019,9,18,2,261,3,21,12,57,29.99366,108.8013,10.76308,113.5337,1091.161
6072,2019,9,23,0,266,3,18,12,57,29.65372,111.9773,4.854337,87.43097,603.3979
6073,2019,9,14,5,257,3,19,0,1,30.23085,107.6575,7.664466,39.45871,215.4652
6074,2019,3,8,4,67,1,12,58,5,30.33653,104.7403,4.711377,26.15052,50.13874000000001
6075,2019,3,22,4,81,1,15,34,44,30.53032,99.20634,5.531396,88.00072,334.445
6076,2019,9,29,6,272,3,4,32,0,29.58351,110.5156,7.24132,270.381,691.2345
6077,2019,3,9,5,68,1,15,8,5,30.7075,105.4643,5.693222,12.52693,79.83063
6078,2019,3,7,3,66,1,22,8,5,30.78736,102.6917,7.609134,15.59816,61.18049
6079,2019,2,28,3,59,1,14,37,53,30.39548,102.699,7.613633,67.34033000000001,61.62156
6080,2019,3,26,1,85,1,22,54,44,30.02756,94.74431,3.137784,49.51247,308.9559
6081,2019,3,11,0,70,1,23,38,5,29.01902,87.21873000000002,1.776415,27.82752,56.87447
6082,2019,10,7,0,280,4,17,13,57,29.185,115.7554,7.265903,251.9312,1032.917
6083,2019,4,4,3,94,2,6,50,17,28.53053,73.89474,1.608031,65.01228,57.00788000000001
6084,2019,10,5,5,278,4,12,13,9,29.09263,116.5695,10.3259,121.3831,885.4679
6085,2019,9,15,6,258,3,3,15,1,30.1437,105.9546,9.166962,71.73177,235.7924
6086,2019,3,5,1,64,1,16,7,54,30.50713,99.80338,7.109754,65.79356,74.85525
6087,2019,3,31,6,90,1,0,23,9,30.6793,97.17245,5.102025,106.7547,226.886
6088,2019,3,27,2,86,1,22,53,9,30.77863,94.88618,7.5324550000000015,48.53856,343.1903
6089,2019,3,14,3,73,1,16,23,32,30.16363,91.71802,7.1780800000000005,37.01609000000001,153.8318
6090,2019,2,21,3,52,1,7,40,0,29.64984,93.72788,8.412821000000001,47.71884,51.76699
6091,2019,3,31,6,90,1,10,13,9,29.78027,94.80575,1.6931919999999998,164.6255,195.5975
6092,2019,3,11,0,70,1,1,8,5,28.8538,84.67384,4.746748,26.609440000000006,51.47127
6093,2019,3,8,4,67,1,5,28,5,30.31518,105.348,3.741693,20.38964,58.16116
6094,2019,4,2,1,92,2,17,3,9,31.17744,97.1918,6.170911,121.1626,108.8354
6095,2019,3,27,2,86,1,7,54,44,30.12028,94.43499,3.414647,34.83477,310.9886
6096,2019,3,11,0,70,1,3,48,5,28.74047,83.897,3.940214,35.66516,55.19465
6097,2019,3,5,1,64,1,17,47,54,30.73543,99.44296,9.598819,85.47483000000003,86.7186
6098,2019,3,10,6,69,1,20,48,5,29.16746,86.68781,5.305721,28.556520000000006,56.10842
6099,2019,3,6,2,65,1,1,17,54,30.6892,101.0126,6.443802,45.75538,63.97787
6100,2019,3,1,4,60,1,3,47,53,30.36016,102.4582,7.342136,38.93116,53.44568
6101,2019,10,7,0,280,4,8,13,57,28.85192,115.14,4.125393,204.504,736.0422
6102,2019,9,13,4,256,3,0,15,0,31.20114,108.2076,11.87023,54.88239,52.75475
6103,2019,2,26,1,57,1,18,30,0,30.27652,100.212,6.461632,82.13103000000002,69.82198000000001
6104,2019,9,13,4,256,3,22,45,1,30.68174,107.8036,10.24271,54.1457,33.13498
6105,2019,3,31,6,90,1,9,53,9,29.7744,95.17553,0.7086501999999999,222.3086,174.6691
6106,2019,9,16,0,259,3,7,45,1,29.90837,105.6485,8.116052,80.28201,311.3573
6107,2019,3,22,4,81,1,15,54,44,30.60745,99.20055,6.316805,88.0071,344.1869
6108,2019,9,14,5,257,3,21,30,1,30.25585,107.2001,7.7893089999999985,52.29129,219.3054
6109,2019,9,20,4,263,3,15,27,57,29.709640000000004,106.8393,6.954035,106.5388,752.2501
6110,2019,3,13,2,72,1,11,43,32,29.63617,91.61913,3.511282,23.40196,78.78542
6111,2019,3,16,5,75,1,10,43,32,30.17619,92.78987,7.305757000000002,93.58114,190.4823
6112,2019,3,21,3,80,1,12,4,44,30.9359,97.555,6.822269,84.27084,288.015
6113,2019,3,13,2,72,1,7,8,5,29.63257,89.34534000000002,3.962329,25.85036,82.92823
6114,2019,9,26,3,269,3,10,47,0,29.19021,112.765,3.222451,91.33252,388.8886
6115,2019,3,16,5,75,1,22,43,33,30.58574,93.19933,9.097891,159.5781,292.3213
6116,2019,9,24,1,267,3,21,27,57,29.64077,111.765,3.862644,82.82674,421.2581
6117,2019,9,27,4,270,3,14,47,0,29.42815,113.1667,5.508179,93.85989,531.1716
6118,2019,9,26,3,269,3,1,47,0,29.372190000000003,112.7905,4.377339,92.24158,501.1123
6119,2019,2,23,5,54,1,0,40,0,30.10342,97.09903,5.99956,30.33768,48.64457
6120,2019,3,23,5,82,1,14,34,44,30.80393,98.80965,7.831817,75.05588,374.985
