datetime,temp,cond,do,turb,chl-a
2019-03-19 12:33:33,30.75945,94.92090999999999,8.852157,206.675,249.1095
2019-09-25 13:02:00,29.53241,112.5289,4.322361,115.7209,439.1975
2019-09-14 12:45:01,30.1326,106.2278,8.499872,58.52274,192.6879
2019-03-31 07:33:09,29.79787,94.49282,0.6135491,134.9101,184.3332
2019-03-10 20:18:05,29.05922,82.54312,5.335876,44.03355,55.78985
2019-09-27 01:32:00,29.76905,113.6464,4.90485,146.6831,484.853
2019-02-21 21:40:00,29.796190000000003,94.10076,8.312141,45.22007,66.65649
2019-03-26 07:34:44,29.831409999999998,92.82285999999999,4.553876,59.18055,306.7601
2019-04-02 10:03:09,30.257820000000002,98.90025,2.221782,58.74168,92.19629
2019-03-10 03:28:05,30.316640000000003,102.8395,3.5004089999999994,31.594070000000002,66.0176
2019-03-16 16:03:33,30.61481,92.17435,11.68173,122.3333,263.3854
2019-02-27 03:50:00,30.435990000000004,101.4491,5.760675,74.18607,56.00212
2019-04-02 08:33:09,30.26623,98.21446999999999,3.181246,94.67908,105.2181
2019-03-03 06:07:53,30.161379999999998,97.53493,6.952419,30.746209999999998,49.140190000000004
2019-09-20 02:57:57,29.7491,106.4814,6.682136999999999,73.52367,527.7658
2019-09-15 19:45:01,30.12668,105.7512,8.652546000000001,82.93036,312.5157
2019-02-28 04:07:53,30.62684,102.7644,7.596398,51.359759999999994,56.23001
2019-03-19 07:03:33,30.79595,95.12883000000001,8.97693,223.87400000000002,236.0897
2019-03-02 00:37:53,29.9313,96.17268,4.751109,50.5629,43.1588
2019-03-27 07:04:44,30.29167,93.04456,8.310781,45.62109,312.3795
2019-03-06 14:08:05,30.47653,100.6783,7.225713000000001,20.20071,59.67943
2019-03-07 18:38:05,30.78985,103.48299999999999,6.3003860000000005,20.98353,64.68816
2019-02-23 12:10:00,30.05868,96.47686999999999,8.079678999999999,55.959759999999996,60.86226
2019-03-03 18:57:53,30.5824,98.73662,8.40864,56.79886,69.43893
2019-03-17 07:03:33,30.57752,93.05024,8.795352000000001,139.6835,262.1188
2019-03-26 22:24:44,30.065009999999997,94.90981,3.384554,44.917640000000006,312.8592
